bvid,ctime,like,uname,message,rcount,data_source,sent_score,sentiment,intent,quality
BV1tiMK6HEf9,1783347639,80,无影WUIL,老师出全曲你给我配了都行[大哭],10,real,0.9468571313884316,正,陈述,0.585
BV1tiMK6HEf9,1783308519,1766,凉拌海蜇ER,我将支付听歌的钱,8,real,0.3278284370440936,负,陈述,0.633
BV1tiMK6HEf9,1783303577,404,小明同学很6,不懂就问是怎么调出来如此有力气的[微笑],7,real,0.09162404212228592,负,提问,0.768
BV1tiMK6HEf9,1783256301,1481,FailedWork_603,听着比原来的更加绝望,9,real,0.6405344906857302,正,陈述,0.667
BV1tiMK6HEf9,1783371474,64,初沅初沅,感觉teto唱的很多歌都非常真人,1,real,0.9942840537059069,正,陈述,0.569
BV1tiMK6HEf9,1783295359,4321,月浴余渊之钥,正在等完整版的众人↓,11,real,0.7989935563537655,正,陈述,0.667
BV1tiMK6HEf9,1783315527,467,玉米吗喽,观后感be like：,2,real,0.7947407833496128,正,陈述,0.628
BV1meTC6sEsy,1783272707,13880,GPenetrat,六百六十六，这人智力不低啊，这种局都找到破局之道了,82,real,0.7192750821821203,正,陈述,0.917
BV1meTC6sEsy,1783266710,12914,最爱玩狗熊,这个她没火时我就看过，确实是个勤劳的好姑娘,33,real,0.8567706717422191,正,陈述,0.85
BV1meTC6sEsy,1783313419,10427,一直摆烂一直爽,她的视频很多年了，有完整被吸血和转变过程，包括她自己状态也是肉眼可见的变化,13,real,0.9972203675173515,正,陈述,1.0
BV1meTC6sEsy,1783303241,6311,王之东离,前期可能不是剧本，但是粉丝量上来了自然有机构签约然后打造剧本人设,69,real,0.8375260756440679,正,陈述,1.0
BV1meTC6sEsy,1783329998,4063,智慧电影了凡四训传家,很早就关注看了，剧本有没有不知道，但是这个女孩的皮肤是真的是在网友的建议下去医院治好的，而且那些转账和聊天都是没火之前就有的记录，博主都有贴出来,35,real,0.9809815726396679,正,提问,1.0
BV1meTC6sEsy,1783259402,3580,8_2_拉_菲,允许反杀原生家庭[doge],30,real,0.843265146632512,正,陈述,0.733
BV1meTC6sEsy,1783332186,2782,名字逐渐暴躁,估计是有高人指点了，开智反抗说的通，但是规划的那么好，基本没什么波折，那肯定是有人指点过他了。,84,real,0.010907601253169807,负,陈述,1.0
BV1meTC6sEsy,1783318453,5056,兔兔兔秃秃子,很早就关注看了，剧本有没有不知道，但是这个女孩的皮肤是真的是在网友的建议下去医院治好的，而且那些转账和聊天都是没火之前就有的记录，博主都有贴出来,130,real,0.9809815726396679,正,提问,1.0
BV1meTC6sEsy,1783282731,2939,你的心是榴莲做的吗,关注她好久了，一开始还是每天炸串到半夜，然后脸上好多痘痘啥的，要是这么一直炸下去肺早晚要出问题，姐们是肉眼可见的好起来了，也火了，视频底下都开始有人骂她了[doge],11,real,0.61812376135648,正,陈述,1.0
BV1meTC6sEsy,1783278288,2125,bili_28614821,这不是王祖贤 这是王祖忙,29,real,0.9469994897215024,正,陈述,0.7
BV1MtMw63Eex,1783307415,43,小姬子露出黑角了吧,有做ai大电影的手段，你就给兄弟们赤史😡奶龙和菲比啾比是什么鬼啊喂！,0,real,0.9993772002078442,正,陈述,0.774
BV1MtMw63Eex,1783269811,113,一块mc的羊sheep,这期不可能是AI做的，AI没那么抽象,3,real,0.5355169664580675,中,陈述,0.643
BV1MtMw63Eex,1783356783,3,柒北古,@二阶堂x希罗 @baka栗 @天竺鼠泳池骑车 @每天就是看番 @永雏塔小菲 @不迷路的可达鸭 @花花花谱_ @一只普通的骚年,0,real,0.9999683025653037,正,陈述,0.6
BV1MtMw63Eex,1783431019,3,狂笑的蛇将写散文-_--_,这坚果怎么还是蓝白碗[思考],0,real,0.9716226332477315,正,提问,0.334
BV1MtMw63Eex,1783303681,4,柒北古,@二阶堂x希罗 @baka栗 @天竺鼠泳池骑车 @每天就是看番 @永雏塔小菲 @不迷路的可达鸭 @花花花谱_ @一只普通的骚年,0,real,0.9999683025653037,正,陈述,0.616
BV1MtMw63Eex,1783326776,141,空之痕白与晓,这视频过两天就该出现在外网了，国内好多不错的二创，ai动画，全被人搬运了，没授权的那种，我已经习惯了反正,9,real,0.6532818694945842,正,陈述,0.859
BV1MtMw63Eex,1783259519,1221,宝宝不哭吃耐耐,"我刚点开这个视频我就发现了三个问题
第一，你这视频太好了导致我的硬币消失了
第二，至今不知道up用的什么提示词
第三，为什么火炬树桩要放在机枪射手后面",12,real,0.020001376544814597,负,提问,1.0
BV1MtMw63Eex,1783416608,43,且听夏日风吟12138,补食哥们，你给ai配了？生成的这么精致[笑哭],1,real,0.7849707362465383,正,提问,0.657
BV1MtMw63Eex,1783414019,125,red2_,开头be like:,3,real,0.7369066611247281,正,陈述,0.517
BV1MtMw63Eex,1783311721,3,ウニクリ,@baisffgut @黑猫牌棉花糖 @夏初彡 @真台 @花鸟丿风月 @Akomi @李沐林,1,real,0.9936316402167363,正,陈述,0.6
BV1L6Ty6uEza,1783310945,15866,一只耳的老舅,虽然你是派克人柱力，但等下真派克就要来了,97,real,0.9573790725019157,正,陈述,0.833
BV1L6Ty6uEza,1783271237,15594,丶Icarus,on死下路这波，蜘蛛结茧被梅尔W反弹，接着蜘蛛吊天，然后梅尔和派克一起往蜘蛛的落点放技能，哥哥为什么要往蜘蛛起飞的位置放技能呢,97,real,0.9999999377559953,正,提问,1.0
BV1L6Ty6uEza,1783278191,6844,OZMA4REAL,帅小弟有没有想过有一天自己会在派克的名单上,31,real,0.6169428586496942,正,提问,0.85
BV1L6Ty6uEza,1783297772,6164,青椒肉丝123321,风月永远不懂哥哥，风月想的是决胜局玩派克前期爆对面下路的线证明自己，而越战老兵哥哥已经开始想怎么不粘锅了[呲牙],87,real,0.9999894002789329,正,提问,1.0
BV1L6Ty6uEza,1783265396,17560,xx杨希妍,我得提醒阿帅一句，楚君艾克从视频做的风生水起，变得现在不再做视频只直播，就是因为评价了哥哥,284,real,0.9875887261353266,正,陈述,1.0
BV1L6Ty6uEza,1783304963,2986,Dog_8,有没有梅尔爆弹绝活哥来复盘一下哥哥的视角？,86,real,0.9863162914720011,正,提问,0.85
BV1L6Ty6uEza,1783275635,3151,儒雅随和嘴抹蜜,主播有没有注意自己的血条变红了,20,real,0.666363854917518,正,提问,0.75
BV1L6Ty6uEza,1783273421,2624,最豪的嘉豪,建议再复盘一下哥哥打g2时候厄斐琉斯咋控刀的,116,real,0.8942390942760359,正,提问,0.867
BV1L6Ty6uEza,1783302318,3575,木槿初荣丶,主播你是不懂水鬼岁月史书的厉害啊。msi结束第二天哥哥就没错了，第三阶段有一局发挥好一点，就是全网清算。而你正好是他们清算的最大目标[笑哭]现实里的水鬼可比游戏里猛多了。,60,real,0.9999903211323488,正,夸奖,1.0
BV1L6Ty6uEza,1783265537,5652,雨师Andylee,总算看到有质量的分析了，当时我也觉得哥哥大的问题更大，但比赛结束后都在清算最安和风月有点没道理。,275,real,0.9992222837008684,正,陈述,1.0
BV1QwMN6REu4,1783218551,205,堂主のdoge,果然人品跟技术不可兼得，兄弟们可能别忘了[墨镜],9,real,0.03771169784848616,负,陈述,0.786
BV1QwMN6REu4,1783173539,54,方轩皓,好看，但是这个名字[大哭],2,real,0.8449944187511836,正,陈述,0.507
BV1QwMN6REu4,1783227757,65,爱莉爱莉爱__,我去好好看🥰我操这是暗阳花夏😨我去好好看🥰我操这是暗阳花夏😨我去好好看🥰我操这是暗阳花夏😨我去好好看🥰我操这是暗阳花夏😨我去好好看🥰我操这是暗阳花夏😨我去好好看🥰我操这是暗阳花夏😨,0,real,0.9999334739619223,正,陈述,0.803
BV1QwMN6REu4,1783224934,26,-宠物石头-,"我记得这家伙之前在抖音的时候发布过一批所谓的oc，结果被看出来，那个角色头上的帽子和一系列装饰都和东方的一些角色一样，他还狡辩说什么英国睡毛不是你们的专属
本来道个歉就好的事儿，结果这家伙伪装成自己的父亲去威胁网友以及24年还在转柜子学院相关扩条，抄袭，网暴、抹黑圈子、GB乱打标签、融AI还有说人类画师不如AI之类的，还有商单画梦、挂素人、放任粉丝ky、在橱窗卖18杠物品，万字瓜条的含金量，说着自己要道歉结果上一句是我抄袭了对不起，下一句就说因为自己没有商用所以不算抄袭，说oc关系是gb但是bg是言情的意思所以她可以画着gb打bg的tag，经常出尔反尔质疑大家自己什么时候说过这种话，结果她的原话截图满天飞，说着什么大家开盒她结果名字是她同学在她评论区爆的，地址是她抖音个人页面标的，就打成了大家在开盒网暴她，都在夸她画技好但是要正视这事，结果一直控评拉黑，干完这些破事装受害者爽了后还不够还要发朋友圈说“我坏的地方不会让任何人知道，我是喜欢装受害者的strong姐，小心我”（原话），还把一个被抄袭的正常圈子给打成r18恶俗圈，瓜条满天飞（这还不是全部）",0,real,3.1457799865020064e-07,负,陈述,0.739
BV1QwMN6REu4,1783243614,22,睦谂,虽然很好看，但是[藏狐]https://b23.tv/BV1BaKTedEe2,0,real,0.9868468597694737,正,陈述,0.727
BV1QwMN6REu4,1783307974,548,白泽Cyrene,不亚于在虚空终端上发现了一篇质量极高的论文，读完准备点赞时发现作者是赞迪克[笑哭],12,real,0.9412306899510012,正,陈述,0.957
BV1QwMN6REu4,1783222877,2516,暗区s1坐牢玩家,当我看到一份美味的饭，抬头看到厨师的脸,20,real,0.12612578602914082,负,陈述,0.817
BV1QwMN6REu4,1783229347,704,萌鱼只爱打音游,昔日的茶会四人组，就只有桑多涅，阿蕾奇诺和哥伦比娅了,10,real,0.767414552878634,正,陈述,0.908
BV1QwMN6REu4,1783319335,72,野鸽爱好者,依旧人品画技二选一[26mygo的dlc表情包_开心],6,real,0.7472038688064326,正,陈述,0.761
BV1QwMN6REu4,1783180014,1224,yecao_32,"请选择你的打法
①看个视频而已，管那么多干什么
②互联网没有记忆吗
④我为评论区准备了两套说辞
③咕咕嘎嘎",108,real,0.0003076739687094543,负,陈述,1.0
BV1ku7a6MEJC,1782987366,3848,Aprilsuill,感觉这个视频特别长[无语],14,real,0.6487645691492877,正,陈述,0.717
BV1ku7a6MEJC,1783156278,1105,好舆長風宴,啊啊啊🎵哦买噶↗️你吓⚠️到😱我啦😅你的品位配🙄不上我啊😩怎么会喜欢😰这种东西啊❓喔呜喔❗️我真是瞎了眼🤦‍♀️聋了耳💆‍♂️完全没发现你竟然🤮是这样的人🤯拜拜拜拜👋🏼再见了聊不下去了💃🏻get out,3,real,0.15565172228614388,负,提问,1.0
BV1ku7a6MEJC,1783165769,390,WUJI在B站,tmd谁人怎么比16年的时候还好看,4,real,0.5565833725967295,中,提问,0.715
BV1ku7a6MEJC,1783010934,1270,攸然见卿染,我讨厌的人无论他的品味和我多么雷同，想法一致，都无法阻止我讨厌她,8,real,0.9796876622885207,正,陈述,1.0
BV1ku7a6MEJC,1782992324,1605,及川彻夜安眠,从来没觉得papi的视频如此漫长过！,5,real,0.21113047723770695,负,陈述,0.8
BV1ku7a6MEJC,1782996279,1083,茹_Ru_,"笑不活了。
也许球球喜欢小pa，研究过小pa的喜好。但发消息发现被拉黑，因爱生恨，决定把小pa的朋友、同事、客户都“夺”走。最后再在小pa面前“暴露”出和小pa契合的喜好。但，两人已经无法回头了。
哈哈哈哈哈哈。",3,real,0.998732091159292,正,陈述,1.0
BV1ku7a6MEJC,1782993725,598,模糊查询N_A,都闪开，原味薯片最好吃，有没有懂的，返璞归真[妙啊],20,real,0.36623568724064526,负,提问,0.896
BV1ku7a6MEJC,1782992665,1035,华尔街狗王,ai的危害第一次这么淋漓尽致,5,real,0.8021265375877022,正,陈述,0.733
BV1ku7a6MEJC,1782987120,725,不吃卷毛刺猬,不好笑[大哭]毙了,10,real,0.2994504242891314,负,吐槽,0.627
BV1ku7a6MEJC,1782994654,274,虫唔知,第一次看papi的视频有种度日如年的感脚,0,real,0.7847162629562408,正,陈述,0.74
BV1bmTb6EEka,1783164805,193,ghiwe52,助流量早日下降,3,real,0.37280311606077243,负,陈述,0.498
BV1bmTb6EEka,1783174445,89,木卜有点二,一百多万的粉丝了。。。把Ai语音换了吧，别用小明剑魔得了，万一某天被发现起诉啥的。不好说,1,real,0.2969208502675331,负,吐槽,0.826
BV1bmTb6EEka,1783423557,6,我不是der啊,这个博主教程基本都不能吃，感觉全是AI文案,0,real,0.5775418969369777,中,陈述,0.491
BV1bmTb6EEka,1783403561,9,层栏隔断春酒,其他视频加个解说就行了？,0,real,0.6600826405251702,正,提问,0.367
BV1bmTb6EEka,1783417657,16,User瓜,我真的有点不理解，这些做菜视频应该都不是他的吧？,0,real,0.5907617573583949,中,提问,0.605
BV1bmTb6EEka,1783277879,3043,delGin,所有肥肉的介绍都是肥而不腻，但是至今没吃过真正肥而不腻的肉，有谁给推荐个真的？,406,real,0.2259075895803373,负,提问,1.0
BV1bmTb6EEka,1783406939,1382,ゴゴゴゴゴゴゴ,实际上自己做很可能用花更多钱，你可能翻车，可能买了原料但就想做一次，其他的全浪费，或者没做好接着做，总之没啥用不如直接买,71,real,0.010046445415891725,负,陈述,1.0
BV1bmTb6EEka,1783183112,2554,离雨桃,一口香，两口腻，三口哇哇吐一地,22,real,0.10598028359545497,负,陈述,0.75
BV1bmTb6EEka,1783318101,1627,我是zwq,交作业了，味道不错,18,real,0.9256158260777306,正,陈述,0.65
BV1bmTb6EEka,1783422888,862,粉色臭奶龙,让我老母给我做😋,31,real,0.9382607583992725,正,陈述,0.623
BV1mAMc6BEBR,1783161082,1047,天降泔露,什么品种的弓形虫劲儿这么大？,4,real,0.5221922055792575,中,提问,0.733
BV1mAMc6BEBR,1783202640,731,污明不明,《她不是认主了，她是认栽了。》,4,real,0.07298883586785321,负,陈述,0.727
BV1mAMc6BEBR,1783167467,1337,魔法少爷老王,肘飞了全公司的人才抢到的[妙啊],4,real,0.8909708648756167,正,陈述,0.767
BV1mAMc6BEBR,1783174394,1031,最后之作20001,这一路肘来不容易吧,4,real,0.6461568619285443,正,陈述,0.65
BV1mAMc6BEBR,1783231048,6728,Ch陌紫竹,同事：她足足肘飞了20多个人！！,20,real,0.08961094469444297,负,陈述,0.767
BV1mAMc6BEBR,1783148571,629,阳光驱散灵魂,娘娘家的猫怎么都是一副生死看淡的表情,13,real,0.9248940715057775,正,提问,0.766
BV1mAMc6BEBR,1783161371,1039,武毛哥,"我一直有个疑问，
听说宠物和主人时间长了，性格会越来越像，那为啥臭宝和石矶娘娘性格差距这么大",8,real,0.4911666355453931,中,陈述,1.0
BV1mAMc6BEBR,1783165229,202,DevonR白,"同事倒在地上，眼睁睁看着昔日同僚把猫儿抢走。他徒劳地伸手，掌心还残留着那团温热的触感。
“是我没保护好你。”
一滴泪顺着脸颊滑落，他眼中的光，灭了。",3,real,0.9964226956485178,正,陈述,0.885
BV1mAMc6BEBR,1783398069,223,南酱忠诚粉丝,怎么做到在人疯的情况下猫不疯的,2,real,0.12181142410511159,负,提问,0.642
BV1mAMc6BEBR,1783147734,4468,小芝士lin,结果20连肘，把同事肘飞了才抢到[吃瓜],9,real,0.3499629446180196,负,陈述,0.833
BV1U7Mu6cEpy,1783250508,3325,熊猫麻辣鹿,四代现在非常非常需要去营造这个竞争的环境。 竞争，不是不痛不痒的选part，而是要决定有没有part，他们意识到如果我不努力，我会失去这个舞台，他们才会真正的愿意去练习[笑哭]（当然如果你本来就不想出道，那就当我乱说的就一直溺爱他们吧）,81,real,0.3167539315248332,负,提问,1.0
BV1U7Mu6cEpy,1783249362,4305,芝士味の橹,"🩵🩵🩵 #王橹杰 # 王橹杰用颜值定义门面高度❄️用嗓音书写主唱实力🎤棋盘光影里逆光而立的身影🌊是永远愿意突破自我的他✨
橹橹是全天下最棒的小孩_(≧∇≦」∠)_",112,real,0.9999877414027433,正,夸奖,1.0
BV1U7Mu6cEpy,1783254208,1423,戀俊,🩵Lumos对Feris全肯定💠✨🩵🩵我们缔结契约，从今往后我们会陪伴你直到永远💠✨🩵🩵只要闭上眼睛，头靠着头，世界就只剩我们了💠✨🩵,17,real,0.9815602714693508,正,陈述,1.0
BV1U7Mu6cEpy,1783253594,2067,橹lucking,"🩵🩵🩵 #王橹杰 # 王橹杰用颜值定义门面高度❄️用嗓音书写主唱实力🎤棋盘光影里逆光而立的身影🌊是永远愿意突破自我的他✨
橹橹是全天下最棒的小孩",35,real,0.9999889635750182,正,夸奖,1.0
BV1U7Mu6cEpy,1783252169,1541,豚名为橹,「王橹杰」萌物中的萌物🩵萌物中的支配者🩵萌物中的统治者🩵萌物之主🩵萌物的终结者🩵萌神🩵萌王🩵压倒性的萌物🩵萌物史上永垂不朽的巅峰,19,real,0.9998647595472232,正,陈述,1.0
BV1U7Mu6cEpy,1783251832,3060,sun空夜灵,橹橹你也是优秀的孩子 继续努力加油在舞台上让我们看到你吧！,76,real,0.9967424286117744,正,陈述,0.983
BV1U7Mu6cEpy,1783249354,3084,JE_065,宝宝是我见过最乖、最萌、最甜、最温柔最贴心、最干净、最聪明、最精致、最利落最爽快、最清醒、最有活力、最安静、最省心、最乖巧、最勤快、最精神、最机灵、最专注、最自律、最认真、最靠谱、最柔软、最整洁、最体面、最白净、最不挑食、最乖顺、最懂节制、最会睡、最会休息、最懂劳逸结合、最匀称、最健康、最娇憨、最灵巧、最敏捷、最活泼、最开朗、最健谈、最有精神、最积极、最元气、最有方向感、最记性好、最井井有条、最条理分明、最规规矩矩、最勤快利落、最麻利高效、最清清爽爽、最干干净净、最有精气神、最活力满满、最精神抖数、最神采奕奕的宝宝,70,real,1.0,正,陈述,1.0
BV1U7Mu6cEpy,1783255036,1845,等雪的来信,🩵🩵🩵💠围城待破 锋芒已露✨王橹杰用颜值定义门面高度❄️用嗓音书写主唱实力🎤棋盘光影里逆光而立的身影🌊是永远愿意突破自我的他✨陪王橹杰一起突围破局🩵🩵🩵,28,real,0.9999937280150852,正,陈述,1.0
BV1U7Mu6cEpy,1783255226,1555,寄生寂生,"🩵🩵🩵 #王橹杰 # 王橹杰用颜值定义门面高度❄️用嗓音书写主唱实力🎤棋盘光影里逆光而立的身影🌊是永远愿意突破自我的他✨
橹橹是全天下最棒的小孩",13,real,0.9999889635750182,正,夸奖,1.0
BV1U7Mu6cEpy,1783252511,2812,网易阳阴師手游,我来鹅城只办三件事🩵,92,real,0.42420133386613634,中,陈述,0.667
BV1FFMw6hEdw,1783221043,7114,Sabrina匠匠日记,"出pv前：一定是帕尤卡卡吧
说不定是异格麦哲伦呢
出pv后：",26,real,0.08977579406590142,负,陈述,1.0
BV1FFMw6hEdw,1783220462,5156,恶道早已行尽,按照前瞻的说法，加攻速藏品恐成黑流树海肉鸽最大内鬼,263,real,0.7331763742822311,正,陈述,0.917
BV1FFMw6hEdw,1783220834,5092,Loong-LZY,这估计是舟同一职业出六星干员间隔最长的吧,103,real,0.27617138451615353,负,陈述,0.833
BV1FFMw6hEdw,1783221284,6130,茨木贼可爱,黑流pv里的手就是她的！,50,real,0.511513551421144,中,陈述,0.7
BV1FFMw6hEdw,1783220496,3478,t0级爱鹅TV,鹰角是自由的，这谁能猜到[笑哭][笑哭][笑哭]，轰击术师[doge][doge][doge]，保密工作做的真好,160,real,0.9996670075572353,正,陈述,1.0
BV1FFMw6hEdw,1783220839,3494,老学鳩,我好像在哪见过你,65,real,0.3013456553412698,负,陈述,0.633
BV1FFMw6hEdw,1783220639,3635,豆豉蒸鱼real,你们看到的可能是青春洋溢的海边着装和精密的摄像机器，我看到的是肉鸽术士券的四星战神,47,real,0.9116191378992113,正,陈述,1.0
BV1FFMw6hEdw,1783220960,2545,罗德艾兰的博士,陨星这算不算距离上一个皮肤之后出下一个皮肤间隔最长的？当年我还用陨星打的打的龙门市区,53,real,0.6209462779121171,正,提问,1.0
BV1FFMw6hEdw,1783224011,2035,朔l望,没有猜错的话这应该是y模了(减部署费用的),33,real,0.2588748305181192,负,建议,0.85
BV1FFMw6hEdw,1783221130,2531,甲烯CH2,其实谬因早在四年前的尘影余音就出现了,11,real,0.9652575579680337,正,陈述,0.8
BV1aMTy6cEhB,1783316018,467,冰裂qaq,自此，哈基米叮咚鸡和大狗叫三分天下，各自称王,8,real,0.47490838938335767,中,陈述,0.812
BV1aMTy6cEhB,1783253922,209,八月大脑虎,大狗叫可以单干了,5,real,0.16455928179512735,负,陈述,0.52
BV1aMTy6cEhB,1783303150,119,天罡星大巫师,叮咚鸡试探了一辈子，大狗叫真单干了,3,real,0.7525659929709818,正,陈述,0.63
BV1aMTy6cEhB,1783379037,121,無嫙,我说白了，中国人在玩抽象这块，祖师爷级别的。已经衍生出大狗叫和哈基米两大流派了[doge],2,real,0.9897397064245033,正,陈述,0.848
BV1aMTy6cEhB,1783402202,261,eStar-绯英,大狗叫全盘否定哈基米,16,real,0.6641627980626822,正,陈述,0.57
BV1aMTy6cEhB,1783251337,4470,奇米偶,哈基米为曼波死，大狗叫为搞盒蒜,12,real,0.4274663110618281,中,陈述,0.75
BV1aMTy6cEhB,1783262286,2034,梦长生_,时间过得真快啊,5,real,0.7062314268440747,正,陈述,0.617
BV1aMTy6cEhB,1783264094,3922,一壶呼呼呼,难道说大狗叫音乐真的要超越哈基米了？！,52,real,0.1069887644675841,负,提问,0.817
BV1aMTy6cEhB,1783277881,164,黑心懒屁股,冷知识，2020年已经是6年前了。最后时刻的时候，已经是上一届世界杯的2022年[藏狐],7,real,0.9785393005359964,正,陈述,0.87
BV1aMTy6cEhB,1783274593,805,KRONOA,大狗叫真的单干了[米雪儿·绮星梦使 应援装扮_闹],5,real,0.9057511178000153,正,陈述,0.901
